N_unmapped	927422	927422	927422
N_multimapping	1844550	1844550	1844550
N_noFeature	880933	19445971	987204
N_ambiguous	1541671	96715	629006
DDX11L1	0	1	0
WASH7P	494	0	495
MIR6859-1	1	0	1
MIR1302-2HG	1	0	1
MIR1302-2	0	0	0
FAM138A	0	0	0
OR4F5	0	0	0
LOC124903816	0	0	0
LOC124900384	8	0	8
LOC729737	9	0	9
LOC124903814	0	0	0
DDX11L17	1	1	0
WASH9P	93	2	91
MIR6859-2	0	0	0
LOC127239154	3	0	3
LOC124903815	0	0	0
LOC124900618	0	0	0
LOC112268260	0	0	0
OR4F29	0	0	0
LOC100132287	0	0	0
LOC124904706	0	0	0
LOC105378947	1	0	1
LOC101928626	0	0	0
MIR12136	0	0	0
OR4F16	2	0	2
LOC100288069	162	0	162
LINC01409	9	1	8
LOC124903817	8	6	2
FAM87B	3	3	0
LINC00115	36	0	36
LINC01128	166	0	166
LOC107984850	1	0	1
FAM41C	1	1	0
LOC284600	259	404	249
LINC02593	148	26	360
LOC107985728	205	9	352
SAMD11	1823	316	2123
NOC2L	3325	327	3613
KLHL17	489	10	483
PLEKHN1	104	7	134
PERM1	16	53	0
HES4	1640	9	1634
ISG15	26694	5	26692
AGRN	12305	4	12301
LOC100288175	113	29	137
LOC105378948	13	55	11
RNF223	110	0	110
C1orf159	717	2	715
LOC124903819	0	0	0
LOC124903820	0	0	0
LINC01342	0	0	0
MIR200BHG	0	0	0
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10-AS1	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	3	3	0
SDF4	6038	1	6037
B3GALT6	713	1	712
C1QTNF12	34	15	19
UBE2J2	865	1	864
LINC01786	17	0	17
SCNN1D	73	0	73
ACAP3	731	2	729
MIR6726	0	0	0
SNORD167	2	0	2
PUSL1	436	23	454
INTS11	1477	67	1451
MIR6727	0	0	0
CPTP	632	4	628
TAS1R3	11	5	8
DVL1	1841	9	1834
MIR6808	0	0	0
MXRA8	96	96	0
AURKAIP1	1806	0	1806
CCNL2	2526	1	2527
MRPL20-AS1	313	75	312
MRPL20	589	4	657
MRPL20-DT	82	0	82
ANKRD65	2	0	2
ANKRD65-AS1	0	0	0
TMEM278	0	0	0
LINC01770	0	0	0
LOC107985729	0	0	0
VWA1	1	0	1
ATAD3C	0	0	0
ATAD3B	742	0	742
ATAD3A	1176	4	1172
TMEM240	3	0	3
SSU72	1770	2	1769
SSU72-AS1	2	1	2
FNDC10	0	0	0
LOC105378586	0	0	0
MIB2	159	47	650
LOC124903821	8	546	0
MMP23B	11	0	11
CDK11B	851	1	850
SLC35E2B	952	10	942
MMP23A	0	0	0
CDK11A	363	0	363
SLC35E2A	283	12	271
LOC112268218	4	233	4
NADK	2271	6	2498
GNB1	2374	0	2374
GNB1-DT	11	0	11
LOC124903822	8	0	8
CALML6	1	0	1
TMEM52	10	0	10
CFAP74	1	0	1
LOC107984872	0	0	0
LOC105378589	0	0	0
GABRD	0	0	0
LOC105378590	0	0	0
PRKCZ	202	49	283
PRKCZ-DT	0	0	0
PRKCZ-AS1	10	9	3
FAAP20	353	96	412
LOC112268219	25	39	1
LOC105378593	4	7	9
LOC124903823	0	1	0
SKI	868	3	865
LOC124903824	0	0	0
MORN1	236	0	236
LOC100129534	117	0	117
RER1	1478	137	1708
PEX10	235	230	372
PLCH2	1	0	1
PANK4	0	0	1
HES5	0	0	0
TNFRSF14-AS1	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
PRXL2B	0	0	0
MMEL1	0	0	0
MMEL1-AS1	0	0	0
TTC34	0	0	0
LOC105378602	0	0	0
LOC105378601	0	0	0
LOC112268220	0	0	0
LOC107985732	0	0	0
LOC105378600	0	0	0
LOC105378598	0	0	0
LOC107984904	0	0	0
LOC105378599	0	0	0
LOC124903825	0	0	0
LOC124903826	0	0	0
ACTRT2	0	0	0
LOC124903827	0	0	0
PRDM16-DT	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
LOC105378606	0	0	0
LOC107984909	0	0	0
LOC105378605	0	0	0
LOC124903828	0	0	0
LOC105378604	0	0	0
ARHGEF16	568	2	566
MEGF6	587	1	586
LOC105378608	4	0	4
MIR551A	0	0	0
TPRG1L	424	0	424
WRAP73	296	2	294
TP73	0	10	0
TP73-AS3	2	0	2
TP73-AS2	0	0	0
GFOD3P	391	0	401
CCDC27	0	0	0
SMIM1	14	0	14
LRRC47	949	16	933
CEP104	385	0	385
LOC124903829	1	0	1
DFFB	108	0	108
C1orf174	245	0	245
LINC01134	15	0	15
LINC01346	0	0	0
LINC01345	0	0	0
LINC02780	0	0	0
LINC01777	0	0	0
LOC105376674	0	0	0
LOC124904578	0	0	0
LINC01646	0	0	0
AJAP1	0	0	0
LINC02781	0	0	0
LOC124904589	0	0	0
LOC102724429	0	0	0
LINC02782	0	0	0
LOC105376682	0	0	0
LOC124904590	0	0	0
LOC107984911	0	0	0
LOC105376686	0	0	0
LOC124900451	0	0	0
LOC124903830	0	0	0
MIR4689	0	0	0
NPHP4	396	0	396
KCNAB2	331	0	331
LOC124903831	0	0	0
CHD5	20	0	20
RPL22	4111	0	4111
RNF207-AS1	12	4	10
RNF207	358	14	362
ICMT	2048	28	2036
ICMT-DT	24	0	24
HES3	0	0	0
GPR153	387	1	386
ACOT7	624	2	622
HES2	188	0	188
ESPN	100	9	102
MIR4252	0	0	0
TNFRSF25	55	4	62
PLEKHG5	161	0	161
NOL9	261	0	261
TAS1R1	0	0	0
LOC107984912	0	0	0
ZBTB48	180	0	180
KLHL21	720	0	720
LOC107984913	2	0	2
PHF13	429	0	429
THAP3	208	715	215
DNAJC11	950	8	1664
LINC01672	0	0	0
LOC124904847	0	0	0
CAMTA1-DT	15	0	15
CAMTA1	388	0	388
LOC124903832	2	0	2
CAMTA1-AS3	0	0	0
CAMTA1-IT1	0	0	0
CAMTA1-AS2	0	0	0
CAMTA1-AS1	0	0	0
LOC105376691	0	0	0
LOC105376689	0	0	0
VAMP3	1340	0	1340
PER3	94	0	105
LOC124903833	1	12	0
UTS2	0	0	0
TNFRSF9	4	0	4
PARK7	3845	0	3845
LOC124903834	19	2	17
ERRFI1	1099	3	1096
ERRFI1-DT	1	0	1
LOC107984915	2	0	2
LINC01714	0	0	0
LOC105376695	0	0	0
LINC03154	0	0	0
SLC45A1	2	2	0
RERE	1012	1	1011
RERE-AS1	1	1	0
SNORD128	0	0	0
LOC124900452	0	0	0
ENO1	59158	15	59160
MIR6728	1	0	1
ENO1-AS1	40	52	5
LINC03153	0	0	0
CA6	0	0	0
SLC2A7	4	0	4
SLC2A5	31	0	31
LOC124900441	0	0	0
GPR157	309	0	309
MIR34AHG	95	4	95
MIR34A	0	0	0
LNCTAM34A	1	0	5
H6PD	1052	0	1052
LOC124903836	0	0	0
SPSB1	388	0	388
LINC02606	2	0	2
SLC25A33	213	1	212
TMEM201	390	0	390
LOC124903837	3	0	3
PIK3CD	70	56	71
LOC105376712	0	0	0
PIK3CD-AS1	0	0	0
PIK3CD-AS2	0	0	0
LOC124903839	0	1	0
CLSTN1	3746	4	3798
CTNNBIP1	102	0	216
CTNNBIP1-AS1	0	56	0
LOC105376717	0	58	0
LOC124903838	1	0	1
LZIC	328	0	332
NMNAT1	185	6	184
TMEM274P	1	1	0
MIR5697	0	0	0
LOC124903840	0	1	0
RBP7	0	0	0
UBE4B	923	2	921
KIF1B	928	1	927
PGD	1951	0	1951
CENPS-CORT	0	0	0
CENPS	3	0	3
CORT	4	2	2
DFFA	1055	0	1055
PEX14	516	1	515
CASZ1	156	0	156
LOC105376733	0	0	0
LOC105376735	0	0	0
CIROZ	7	0	7
TARDBP	3298	2	3302
MASP2	4	8	2
SRM	1832	1	1831
EXOSC10	2210	16	2309
EXOSC10-AS1	2	103	14
MTOR	1840	0	1931
MTOR-AS1	0	91	0
LOC124904848	0	0	0
ANGPTL7	0	0	0
UBIAD1	313	0	313
LOC105376737	0	0	0
LOC105376739	0	0	0
LOC105376740	0	0	0
LOC124903841	0	0	0
DISP3	7	0	7
LOC124903842	0	0	0
LINC01647	1	1	0
FBXO2	43	0	50
FBXO44	103	10	101
FBXO6	2	0	2
MAD2L2	808	0	809
DRAXIN	0	0	0
AGTRAP	859	1	858
C1orf167	0	173	71
C1orf167-AS1	0	0	0
MTHFR	248	72	420
CLCN6	255	1	254
NPPA-AS1	2	0	10
NPPA	3	11	0
NPPB	0	0	0
RNU5E-1	0	0	0
LOC124903843	0	0	0
KIAA2013	1281	1	1280
PLOD1	6267	1	6266
MFN2	2492	3	2489
MIIP	1227	1	1226
MIR6729	0	0	0
TNFRSF8	74	1	73
MIR7846	0	0	0
TNFRSF1B	2	0	2
LOC124903844	0	0	0
MIR4632	0	0	0
VPS13D	1073	1	1072
LOC124903845	0	0	0
SNORA59A	2	0	2
LINC02766	0	0	0
DHRS3	1031	0	1031
MIR6730	0	0	0
AADACL4	0	0	0
